ID,Title,Parent
77326,"Insulating fittings for electrical machines, appliances or equipment, being fittings wholly of ceramic materials apart from any minor components of metal incorporated during moulding solely for purposes of assembly (but not including insulators falling within heading 773.23)",773.2
77327,"Insulating fittings for electrical machines, appliances or equipment, being fittings wholly of other insulating materials apart from any minor components of metal incorporated during moulding solely for purposes of assembly (but not including insulators falling within heading 773.24)",773.2
7741,Electro,774
7742,Apparatus based on the use of X,774
7751,"Househo1d type laundry equipment, n.e.s. whether or not electrical",775
7753,Dish washing machines of the household type,775
7754,Shavers and hair clippers with self,775
7757,Electro,775
7758,Electro,775
7752,Household type refrigerators and food freezers (electrical and other),775
77511,"Clothes washing machines, each of a dry linen capacity not exceeding 6 kg",775.1
77512,"Clothes drying machines, other than industrial (excluding those falling within heading 743.5)",775.1
77521,"Refrigerators of household type (electrical and other), whether or not containig a deepfreezer compartment",775.2
77522,Deep,775.2
77571,"Vacuum cleaners and floor polishers, electro",775.7
77572,"Vented hoods and room fans, electro",775.7
77573,Food grinders and mixers and fruit,775.7
77578,Other electro,775.7
77579,"Parts, n.e.s. of the electro",775.7
77581,Electric instantaneous or storage water heaters and immersion heaters,775.8
77582,Electric soil heating apparatus and electric space heating apparatus,775.8
77583,"Electric hair dressing apparatus (e.g., hair dryers, hair curlers, curling tong heaters)",775.8
77584,Electric smoothing irons,775.8
77585,Electric blankets,775.8
77586,Electro,775.8
77587,Non,775.8
77589,"Parts, n.e.s. of the electro",775.8
7761,"Television picture tubes, cathode ray",776
7768,Piezo,776
7762,Other electronic valves and tubes (including television camera tubes),776
7763,"Diodes, transistors and similar semi",776
7764,Electronic microcircuits,776
77681,Piezo,776.8
77689,"Parts, n.e.s. of the electronic components falling within heading 776",776.8
7781,"Batteries and electric accumulators, and parts thereof, n.e.s.",778
7783,"Electrical equipment for internal combustion engines and vehicles; and parts thereof, n.e.s.",778
7782,Electric filament lamps and electric discharge lamps (including infra,778
7784,"Tools for working in the hand, with self",778
7788,"Other electrical machinery and equipment, n.e.s.",778
77811,"Primary batteries and cells, and parts thereof, n.e.s.",778.1
77812,Electric accumulators (storage batteries),778.1
77819,"Parts, n.e.s. of electric accumulators",778.1
77821,Filament lamps (other than infra,778.2
77822,Discharge lamps (other than ultra,778.2
77823,"Flashbulbs, photographic, electrically ignited",778.2
77824,Infra,778.2
77829,Parts n.e.s. of lamps falling within heading 778.2,778.2
77831,"Eleetrlcal starting and ignition equipment for internal combustion engines (including ignition magnetos, megneto",778.3
77832,"Electrical lighting and signalling equipment and electrical windscreen wipers, defrosters and demisters, for cycles or motor vehicles; parts thereof, n.e.s.",778.3
77881,Elecro,778.8
77882,"Electric traffic control equipment for railways, roads or inlandwaterways and equipment used for similar puprposes in port installations or upon airfields",778.8
77883,"Electric sound and visual signalling apparatus (such as bells, sirens, indicator panels, burglar and fire alarms), other than those of heading 778.32 or 778.81)",778.8
77884,"Electrical capacitors (condensers), fixed or variable",778.8
77885,"Particle accelerators, and parts thereof, n.e.s.",778.8
77886,"Other electrical appliances and apparatus, having individual functions, n.e.s.",778.8
77887,"Carbon brushes, arc",778.8
77889,"Electrical parts of machinery and apparatus, n.e.s.",778.8
784,"Parts and accessories, n.e.s. of the motor vehicles falling within heading 722, 781, 782 or 783",78
781,Passenger motor cars (other than public,78
782,Motor vehicles for the transport of goods or materials and special purpose motor vehicles,78
785,"Motorcycles, motor scooters and other cycles, motorized and non",78
786,"Trailers and other vehicles, not motorized, n.e.s. and specially designed and equipped transport containers",78
783,"Road motor vehicles, n.e.s.",78
7810,Passenger motor cars (other than public,781
7821,Motor vehicles for the transport of goods or materials,782
7822,"Special purpose motor lorries and vans (such as breakdown lorries, fire",782
7832,Road tractors for semi,783
7831,Public,783
7841,"Chassis fitted with engines, for the motor vehicles of headings 722, 781, 782 or 783",784
7842,"Bodies (including cabs), for the motor vehicles of headings 722, 781, 782 or 783",784
7849,"Other parts and accessories, n.e.s. of the motor vehicles falling within heading 722, 781, 782 or 785",784
7851,"Motorcycles, auto",785
7852,"Cycles (including delivery tricycles), not motorized",785
7853,"Invalid carriages, whether or not motorized or otherwise mechanically propelled; parts, n.e.s. of the articles falling within heading 785",785
78531,"Invalid carringes, whether or rot motorized or otherwise mechanically propelled",785.3
78539,"Parts, n.e.s. of and accessories for the articles falling within heading 785",785.3
7861,Trailers and specially designed and equipped transpor containers,786
7868,"Other vehicles, not mechanically propelled; and parts, n.e.s. of trailers and non",786
78611,Trailers and semi,786.1
78612,Trailers and semi,786.1
78613,Containers specially designed and equipped for carriage by one or more modes of transport,786.1
78681,"Other vehicles, not mechanically propelled",786.8
78689,"Parts, n.e.s. of the trailers falling within headings 786.11 and 786.12 and of the vehicles falling within heading 786.81",786.8
793,"Ships, boats (including hovercraft) and floating struc tures",79
791,Railway vehicles (including hovertrains) and associated equipment,79
792,"Aircraft and associated equipment, and parts thereof, n.e.s.",79
7911,"Rail locomotives, electric (battery operated or powered from an external source of electricity)",791
7912,Other rail locomotives; tenders,791
7913,"Railway and tramway coaches, vans and trucks, mechanically propelled, and mechanically propelled track inspection trolleys",791
7914,"Railway and tramway passenger coaches and luggage vans, not mechanically propelled; hospital coaches, prison coaches, testing coaches, travelling post office coaches and other special purpose railway coaches",791
7919,"Railway and tramway track fixtures and fittings; traffic signalling equipment, not electrically powered; parts, n.e.s. of the locomotives, rolling stock, fixtures, fittings and equipment falling within heading 791",791
7915,"Railway and tramway freight and maintenance cars, not mechanically propelled",791
79151,"Railway and tramway rolling stock, the following: workshops, cranes and other service vehicles, not mechanically propelled",791.5
79152,"Railway and tramway goods vans, goods wagons and trucks (freight cars), not mechanically propelled",791.5
79191,"Railway and tramway track fixtures and fittings; mechanical equipment, not electrically powered, for signalling to or  controlling road, rail or ohher vehicles, ships or aircraft; parts, n.e.s. of the foregoing fixtures, fittings or equipment",791.9
79199,"Parts, n.e.s. of the railway and tramway locomotives and rolling",791.9
7921,Helicopters,792
7922,"Aircraft, mechanically propelled (other than helicopters), of an upladen weight not exceeding 2000 kg",792
7923,"Aircraft, mechanically propelled (other than helicopters), of an upladen weight exceeding 2000 kg but not exceeding 15000 kg",792
7924,"Aircraft, mechanically propelled (other than helicopters), of an upladen weight exceeding 15000 kg",792
7928,"Aircraft, n.e.s. (including airships, balloons, gliders, etc.) and associated equipment",792
7929,"Parts, n.e.s. (not including tyres, engines and electrical parts) of the aircraft falling within heading 792",792
79281,Aircraft not fitted with means of mechanical propulsion (gliders and kites); rotochutes,792.8
79282,Balloons and airships,792.8
79283,"Catapults and similar aircraft launching gear; ground flying trainers; parts, n.e.s. of the foregoing articles",792.8
7931,Warships of all kinds,793
7932,"Ships, boats and other vessels (other than warships, tugs, special purpose vessels and vessels for breaking up)",793
7933,"Ships, boats and other vessels for breaking up",793
7938,"Tugs, special purpose vessels and floating structures",793
79323,Other vessels for the transport of goods (including vessels for the transport of both passengers and goods),793.2
79324,Trawlers and other fishing vessels; factory ships and other ships used in activities directly connected with fishing operations,793.2
79328,"Ships, boats and other vessels, n.e.s.",793.2
79321,Yachts and other vessels for pleasure or sports,793.2
79322,Tankers of all kinds,793.2
79381,Vessels specially designed for towing (tugs) or pushing other vessels,793.8
79382,"Light vessels, fire",793.8
79383,"Floating structures other than vessels (e.g., coffer",793.8
82,Furniture and parts thereof,8
83,"Travel goods, handbags and similar containers",8
84,Articles of apparel and clothing accessories,8
81,"Sanitary, plumbing, heating, lighting fixtures and fittings, n.e.s.",8
85,Footwear,8
87,"Professional, scientific and controlling instruments and apparatus, n.e.s.",8
88,"Photographic equipment and supplies and optical goods, n.e.s.; watches and clocks",8
89,"Miscellaneous manufactured articles, n.e.s.",8
812,"Sanitary, plumbing, heating, lighting fixtures and fittings, n.e.s.",81
8121,"Boilers (exeluding boilers of heading 711.1) and radiators, for central heating, not electrically heated, and parts thereof, n.e.s., of iron or steel; air heaters and hot air distributors (including those which can also distribute cool or conditioned air), not electrically heated, incorporating a motor",812
8122,"Sinks, wash basins, bidets, water closet pans, urinals, baths and like sanitary fixtures, of ceramic materials",812
8124,"Lighting fixtures and fittings, lamps and lanterns, and parts thereof, n.e.s. (not including electrical parts)",812
81241,"Illuminating glassware, signalling glassware and optical elements of glass, not optically worked nor of optical glass",812.4
81242,"Lamps and lighting fittings, of base metal, and parts thereof, n.e.s. of base metal (excluding switches, electric lamp holders, electric lamps for vehicles, electric battery or magneto lamps, and other articles falling within Section 7 except heading 778.86)",812.4
81243,Portable electric battery and magneto lamps (other than lamps falling within heading 778.32),812.4
821,Furniture and parts thereof,82
8211,"Chairs and other, seats (other than those falling within heading 821.21), whether or not convertible into beds; and parts thereof, n.e.s.",821
8212,"Furniture designed for medical, surgical, dental or veterinary practice, and parts thereof, n.e.s.; mattresses, mattress supports and similar stuffed furnishings",821
8219,"Other furniture and parts thereof, n.e.s.",821
82111,"Chairs and other seats (other than those falling within heading 821.21), whether or not convertible into beds",821.1
82119,"Parts, n.e.s. of chairs and other seats falling within heading 821.11",821.1
82121,"Medical, dental, surgical or veterinary furniture (e.g., operating tables, hospital beds with mechanical flttings); dentists' and similar chairs with mechanical elevating, rotating or reclining movements; parts of the foregoing articles, n.e.s.",821.2
82122,"Mattress supports; articles of bedding or similar furnishing fitted with springs or stuffed or internally fitted with any material or of expanded, foam or sponge rubber or expanded, foam or sponge artificlal plastic material, whether or not covered (e.g., mattresses, quilts, eiderdowns, cushions, pouffes and pillows)",821.2
82191,"Furniture, n.e.s. of metal",821.9
82192,"Furniture, n.e.s. of wood",821.9
82199,"Furniture, n.e.s. of other materials; parts, n.e.s. of the furniture falling within heading 821.9",821.9
831,"Travel goods (e.g., trunks, suit",83
8310,"Travel goods (e.g., trunks, suit",831
83101,Handbags (excluding those of wickerwork or basketwork),831.0
83102,Travel goods and toilet,831.0
83103,Satchels and brief,831.0
83109,"Other similar containers, of leather of of composition leather, of vulcanized fibre, of artificial plastic sheeting, of paperboard or of textile fabric",831.0
842,"Outer garments, men's and boys of textile fabrics (other than knitted or crocheted goods)",84
847,"Clothing accessories, of textile fabrics, n.e.s.",84
848,"Articles of apparml and clothing accessories, of leather or of composition leather",84
846,"Under garments, knitted or crocheted",84
843,"Outer garments, women's, girls' and infants', of textile fabrics (other than knitted or crocheted goods)",84
844,Under garments of textile fabrics (other than knitted or crocheted),84
845,"Outer garments and other articles, knitted or crocheted, not elastic nor rubberized",84
8424,"Jackets, blazers and the like (other than those of heading 842.91), men's and boys' of textile fabrics, other than knitted or crocheted",842
8429,"0ther outer garments, men's and boys', of textile fabrics, other than knitted or crocheted",842
8423,"Trousers, breeches and the like (other than those of heading 842.91), men's and boys', of textile fabrics, other than knitted or crocheted",842
8421,"Overcoats and other coats (other than those of heading 842.91), men's and boys', of textile fabrics, other than knitted or crocheted",842
8422,"Suits (other than those of heading 842.91), men's and boys', of textile fabrics, other than knitted or crocheted",842
84211,....of wool or fine animal hair,842.1
84219,....of other fibres,842.1
84221,....of wool or fine animal hair,842.2
84222,....of cotton,842.2
84223,....of man,842.2
84229,....of other fibres,842.2
84231,....of wool or fine animal hair,842.3
84232,....of cotton,842.3
84233,....of man,842.3
84239,....of other fibres,842.3
84241,....of wool or fine animal hair,842.4
84242,....of cotton,842.4
84243,....of man,842.4
84249,....of other fibres,842.4
84291,"Outer garments, men's and boys', of the fabrics (other than knitted or crocheted) of headings 657.52, 657.33 and 657.39",842.9
84292,"Outer garments, men's and boys', n.e.s. of wool or fine animal hair, other than knitted or crocheted",842.9
84293,"Outer garments, men's and boys', n.e.s., of cotton, other than knitted or crocheted",842.9
84294,"Outer garments, men's and boys', n.e.s. of man",842.9
84299,"Outer' garments, men's and boys', n.e.s. of other fibres, other than knitted or crocheted",842.9
8431,"Coats and jackets (other than those of heading 843.91), women's, girls' and infants', of textile fabrics, other than knitted or crocheted",843
8432,"Suits and costumes (other than those of heading 843.91), women's, girls' and infants', of textile fabrics, other than knitted or crocheted",843
8435,"Blouses (other than those of heading 843.91), women's, girls' and infants', of textile fabrics, other than knitted or crocheted",843
8439,"Other outer garments, women's, girls' and infants', of textile fabrics, other than knitted or crocheted",843
8433,"Dresses (other than those of heading 843.91), women's, girls' and infants', of textile fabrics, other than knitted or crocheted",843
8434,"Skirts (other than those of heading 843.91), women's, girls' and infants', of textile fabrics, other than knitted or crocheted",843
84311,....of wool or fine animal hair,843.1
84313,....of man,843.1
84319,....of other fibres,843.1
84312,....of cotton,843.1
84321,"....of wool, fine hair",843.2
84322,....of cotton,843.2
84323,....of man,843.2
84329,....of other fibres,843.2
84331,....of wool or fine animal hair,843.3
84332,....of cotton,843.3
84333,....of man,843.3
84339,....of other fibres,843.3
84341,....of wool or fine animal hair,843.4
84342,....of cotton,843.4
84343,....of man,843.4
84349,....of other fibres,843.4
84351,....of cotton,843.5
84352,....of man,843.5
84359,....of other fibres,843.5
84391,"Outer garments, women's, girls' and infants', of the fabrics (other than knitted or crocheted) of headings 657.32, 657.33 and 657.39",843.9
84392,"Outer garments, women's, girls' and infants', n.e.s., of wool or fine animal hair, other than knitted or crocheted",843.9
84393,"Outer garments, women's, girls' and infants', n.e.s. of cotton, other than knitted or crocheted",843.9
84394,"Outer garments, women's, girls' and infants', n.e.s., of man",843.9
84399,"Outer garments, women's, girls' and infants', n.e.s. of other fibres, other than knitted or crocheted",843.9
8441,Under garments,844
8443,"Under garments, women's, girls' and infants', of textile fabrics, other than knitted or crocheted",844
8442,"Under garments (excluding shirts but including collars, shirt fronts and cuffs), men's and boys', of textile fabrics, other than knitted or crocheted",844
84411,....of cotton,844.1
84412,....of synthetic fibres,844.1
84419,....of other fibres,844.1
84421,....of cotton,844.2
84422,....of synthetic fibres,844.2
84429,....of other fibres,844.2
84431,....of cotton,844.3
84432,....of synthetic fibres,844.3
84439,....of other fibres,844.3
8452,"Dresses, skirts, suits and costumes, women's, girls' and infants', knitted or crocheted, not elastic nor rubberized",845
8459,"Other outer garments and clothing accessories (other than gloves, stockings and the like), knitted or crocheted, not elastic nor rubberized",845
8451,"Jerseys, pull",845
84511,....of wool or fine animal hair,845.1
84512,....of cotton,845.1
84513,....of synthetic fibres,845.1
84514,....of regenerated fibres,845.1
84519,....of other fibres,845.1
84521,....of wool or fine animal hair,845.2
84522,....of cotton,845.2
84523,....of synthetic fibres,845.2
84524,....of regenerated fibres,845.2
84529,....of other fibres,845.2
84591,....of wool or fine animal hair,845.9
84592,....of cotton,845.9
84593,....of synthetic fibres,845.9
84594,....of regenerated fibres,845.9
84599,....of other fibres,845.9
8461,"Under garments, knitted or crocheted, of wool or fine animal hair, not elastic nor rubberized",846
8462,"Under garments, knitted or crocheted, of cotton, not elastic nor rubberized",846
8463,"Under garments, knitted or crocheted, of synthetic fibres, not elastic nor rubberized",846
8464,"Under garments, knitted or crocheted, of fibres other than wool, fine animal hair, cotton or synthetic fibres, not elastic nor  rubberized",846
8465,"Corsets, corset",846
84611,"Panty hose (tights), knitted or crocheted, of wool or fine animal hair, not elastic nor rubberized",846.1
84619,"Other under garments, knitted or crocheted, of wool or fine animal hair, not elastic nor rubberized",846.1
84621,Under garments,846.2
84629,"Other under garments, knitted or crocheted, of cotton, not elastic nor rubberized",846.2
84631,"Panty hose (tights), knitted or crocheted, of synthetic fibres, not elastic nor rubberized",846.3
84632,Under garments,846.3
84633,"Under garments (except shirts and foundation garments), men's and boys', knitted or crocheted, of synthetic fibres, not elastic nor rubberized",846.3
84634,"Under garments [except panty hose (tights) and foundation garments], women's, girls' and infants', knitted or crocheted, of synthetic fibres, not elastic nor rubberized",846.3
84641,"Under garments, knitted or crocheted, of regenerated fibres, not elastic nor rubberized",846.4
84649,"Under garments, knitted or crocheted, of other fibres, n.e.s., not elastic nor rubberized",846.4
84651,Brassieres,846.5
84652,"Corsets, corset",846.5
8471,"Clothing accessories, of textile fabrics (other than knitted or crocheted goods)",847
8472,"Clothing accessories, knitted or crocheted, n.e.s.",847
84711,Handkerchiefs,847.1
84712,"Shawls, scarves, mufflers, mantillas, veils and the like, of textile fabrics, other than knitted or crocheted",847.1
84714,"Gloves, mittens, stockings, socks and sockettes, of textile fabrics, not being knitted or crocheted goods",847.1
84719,"Made up acceseories n.e.s., for articles of apparel, of textile fabrics, other' than knitted or crocheted",847.1
84713,"Ties, bow ties and cravats, of textile fabrics, other than knitted or crocheted",847.1
84721,"Gloves, mittens and mitts, knitted or crocheted, not elastic nor rubberized",847.2
84722,"Stockings, under stocking, socks, ankle",847.2
84723,"Articles, n.e.s. of knitted or crocheted fabric, elastic or rubberized (including elastic kneecaps and elastic stockings)",847.2
8481,"Articles of apparel and clothing accessories, for all purposes (including gloves) of artificial plastic materials or of rubber",848
8482,"Articles of apparel, clothing accessories of plastic or rubber",848
8484,"Headgear and fitting thereof, n.e.s.",848
8483,Fur clothing (not including headgear) and other articles made of furskins; artificial fur and articles made thereof,848
84821,"....of artificial plastic materials, including gloves",848.2
84822,"....of unhardened vulcanized rubber, including gloves",848.2
84831,"Articles of furskin, n.e.s.",848.3
84832,"Artificial fur and articles made thereof, n.e.s.",848.3
84841,"Felt hats and other felt headgear, (being headgear made from the felt hoods and plateaux falling within heading 657.61), whether or not lined or trimmed",848.4
84842,"Hats and other headgear, plaited or made from plaited or other strips of any material, whether or not lined or trimmed",848.4
84843,"ats and other headgear, (including hair nets), knitted or crocheted, or made up from lace, felt or other textile fabric in the piece (but not from strips), whether or not lined or trimmed",848.4
84848,Head,848.4
84849,"Other headgear, whether or not lined or trimmed",848.4
851,Footwear,85
8510,Footwear,851
85101,Footwear with outer soles and uppers of rubber or artificial plastic material,851.0
85102,Footwear with outer soles of leather or composition leather; footwear (other than footwear falling within heading 851.01) with outer soles of lubber or artificial plastic material,851.0
85103,Footwear with outer soles of wood or cork,851.0
85104,Footwear with outer soles of other materials,851.0
85105,"Gaiters, spats, leggings, puttees, cricket pads, shln",851.0
871,Optical instruments and apparatus,87
872,"Medical instruments and appliances, n.e.s.",87
873,"Meters and counters, n.e.s.",87
874,"Measuring, checking, analysing and controlling instruments and apparatus, n.e.s.; parts and accessories, n.e.s. of the  instruments end apparatus of groups 873 and 874",87
8710,Optical instruments and apparatus,871
87101,"Refracting telescopes (monocular and binocular), prismatic or not, n.e.s.",871.0
87102,"Astronomical instruments, n.e.s. (e.g., reflecting telescopes, transit instruments and equatorial telescopes), and mountings therefor, but not including instruments for radio",871.0
87103,"Microscopes and diffraction apparatus, electron and proton",871.0
87104,"Compound optical microscopes, whether or not provided with means for photographing or projecting the image",871.0
87109,"Optical appliances and instruments (but not including lighting appliances other than searchlights or spotlights), n.e.s.",871.0
8720,"Medical instruments and appliances, n.e.s.",872
87201,Dental instruments and appliances,872.0
87202,"Medical, surgical and veterinary instruments (including ophthalmic instruments) and appliances (other than electro",872.0
87203,Mechano,872.0
8731,"Gas, liquid and electricity supply or production meters; calibrating meters therefor",873
8732,"Revolution counters, production counters, taximeters, mileomaters, pedometers and the like, speed indicators (including magnetic speed indicators) and tachometers (other than articles falling within heading 874.1), non",873
8741,"Surveying (including photegrammetrical surveying), hydrographic, navigational, meteorological, hydrological geophysical instruments, nonelectrical; compasses; rangefinders (excluding radar apparatus)",874
8743,"Instruments and apparatus, non",874
8744,"Instruments and apparatus (other them mechanical or electrical) for physical or chemical analysis (such as polarimeters, refractometers, spectrometers, gas analysis apparatus); instruments and apparatus for measuring oor checking viscosity, porosity, expansion, surface tension or the like (such as viscometers, porosimeters, expansion meters); instruments and apparatus for measuring or checking quantities of heat, light or sound [such as photometers (including exposure meters), calorimeters]; microtomes",874
8745,"Measuring, controlling and scientific instruments, n.e.s.",874
8748,"Electrical (or electronic) measuring, checking, analysing or automatically controlling instruments and apparatus, n.e.s.",874
8742,"Drawing, marking",874
8749,"Parts, n.e.s. of and accessories suitable for use solely or principally with one or more of the articles falling within heading 873, 874.3, 874.54 or 874.8",874
87411,"Navigational instruments, non",874.1
87412,"Surveying (including photogrammetrical surveying), hydrographic, meteorological, hydrological and geophysical instruments, non",874.1
87421,"Drawing, marking",874.2
87429,"Parts, n.e.s. of and accessories for the instruments, appliances and machines falling within heading 874.21",874.2
87451,"Balances, non",874.5
87452,"Instruments, apparatus or models, designed solely for demonstrational purposes (e.g., in education or exhibition), unsuitable for other uses",874.5
87453,"Machines and appliances, non",874.5
87454,"Hydrometers and similar instruments; thermometers, pyrometers, barometers, hygrometers, psychrometers, recording or not, non",874.5
87481,Electronic automatic regulators (controllers),874.8
87483,"Other electronic measuring, checking, analysing or automatically contzolling instruments and apparatus",874.8
87484,Electro,874.8
87489,Other electrical (non,874.8
87482,Electronic instruments and apparatus for measuring or detecting ionizing radiations,874.8
882,Photographic and cinematographic supplies,88
881,"Photographic apparatus and equipment, n.e.s.",88
883,"Cinematograph film, exposed and developed, whether or not incorporating sound track or consisting only of sound track, negative or positive",88
884,Optical goods n.e.s.,88
885,Watches and clocks,88
8813,"Photographic and cinematographic apparatus and equipment, n.e.s.",881
8811,"Photographic cameras (other than cinematographic); flashlight apparatus; parts and accessories thereof, n.e.s.",881
8812,"Cinematographic cameras, projectors, sound recorders and sound reproducers; any combination of these articles; parts and accessories thereof, n.e.s.",881
88111,Photographic cameras (other than cinematographic),881.1
88112,Photographic flashlight apparatus,881.1
88119,"Parts, n.e.s. of and accessories for the cameras and flashlight apparatus falling within heading 881.1",881.1
88121,"Cinematographie cameras, projectors, sound recorders and sound reproducers, combined or not, for film of less than 16 mm width (including cameras for doubie",881.2
88122,"Cinematographic cameras, projectors, sound recorders and reproducers, combined or not, for film of 16 mm width or greater (excluding cameras for double",881.2
88129,"Parts, n.e.s. of and accessories for the cinematographic cameras, projectors, sound recorders and sound reproducers falling within heading 881.2",881.2
88131,Image projectors (other than clnematographic projectors); photographic (except cinematographic) enlargers and reducers,881.3
88139,"Apparatus and equipment of a kind used in photographic or cinematographic laboratories, n.e.s.; screens for projectors",881.3
8822,"Photographic film, plates and paper, whether or not exposed, and developed plates and film (other than cinematograph film)",882
8821,Chemical products and flashlight materials for use in photography,882
88221,"Photographic plates and film in the flat, sensitized, unexposed, of any material (other then paper, paperboard or cloth)",882.2
88222,"Film in rolls, sensitized, unexposed, perforated or not",882.2
88223,"Paper, paperboard and cloth, sensitized, unexposed or exposed but not developed",882.2
88224,"Plates and film, sensitized, exposed but not developed, negative or positive",882.2
88225,"Plates, unperforated film and perforated film (other than cinematograph film), exposed and developed, negative or positive",882.2
8830,"Cinematograph film, exposed and developed, whether or not incorporating sound track or consisting only of sound track, negative or positive",883
8841,"Lenses, prisms, mirrors and othor optical elements, of any material (other than such elements of glass not optically worked)",884
8842,Spectacles and spectacle frames,884
88411,....unmounted; sheets or plates of polarizing material,884.1
88412,"....mounted, being parts of or fittings for instruments or apparatus",884.1
88421,"Frames and mountings, and parts thereof, for spectacles, pince",884.2
88422,"Spectacles, pince",884.2
8851,"Watches, watch movements and case",885
8852,"Clocks, clock movements and parts",885
88511,"Pocket watches, wrist watches and other watches (including stop watches)",885.1
88512,Clocks with watch movements (excluding clocks of heading 885.21 ),885.1
88513,Watch movements (including stop,885.1
88514,Watch cases and parts of watch cases,885.1
88523,"Time of day recording apparatus; apparatus with clock or watch movement (including secondary movement) or with synchronous motor, for measuring, recording or otherwise indicating intervals of time",885.2
88524,Time switches with clock or watch movement (including secondary movement) or with synchronous motor,885.2
88525,"Clock movements, assembled",885.2
88526,"Clock cases and cases of a similar type for other goods of this group, and parts thereof",885.2
88529,"Clock and watch parts, n.e.s.",885.2
88521,"Instrument panel clocks and clocks of a similar type, for vehicles, aircraft or vessels",885.2
88522,"Clocks, n.e.s.",885.2
893,"Articles, n.e.s. of materials of the kinds described in division 58",89
899,"Other miscellaneous manufactured articles, n.e.s.",89
892,Printed matter,89
894,"Baby carriages, toys, games and sporting goods",89
898,Musical instruments and parts and accessories thereof (including phonograph records and the like),89
897,"Jewellery, goldsmiths' and silversmiths' wares, and other articles of precious or semi",89
895,"Office and stationary supplies, n.e.s.",89
896,"Works of art, collectors' pieces and antiques",89
8928,"Printed matter, n.e.s.",892
8921,"Printed books, pamphlets, maps and globes",892
8922,"Newspapers, journals and periodicals, whether or not illustrated",892
8924,"Picture postcards, picture greeting cards and transfers (decalcomanias) printed by any process",892
89211,"Printed books, booklets, brochures, pamphlets and leaflets",892.1
89212,Children's picture books and painting books,892.1
89213,"Maps and jydrographic and similar charts of all kinds (including atlases, wall maps and topographical plans, printed); printed globes (terrestrial or celestial)",892.1
89241,Decalcomanias,892.4
89242,"Picture postcards, Christmas and other picture greetingcards, printed by any process, with or without trimmings",892.4
89281,"Paper and paperboard labels, whether or not printed or gummed",892.8
89282,"Plans and drawings, for industrial, architectural, engineering, commercial or similar purposes, whether original or reproductions on sensitized paper; manuscripts and typescripts",892.8
89283,"Unused postage, revenue and similar stamps of current or new issue in the country to which they are destined; stamp",892.8
89284,"Calendars of any kind, of paper or paperbeard (including calendar blocks)",892.8
89285,"Music, printed or in manuscript, whether or not bound or illustrated",892.8
89286,"Trade advertising material, commercial catalogues and the like",892.8
89289,Other printed matter (including printed pictures and photographs ),892.8
8931,"Articles for the conveyance or packing of goods (including containers without handles usable also as disposable drinking  cups); stoppers, lids, caps and other closures, of the materlals falling within division 58",893
8932,"Sanitary and toilet articles, of the materials falling within division 58",893
8933,"Ornamental artleles and objects of persons adornment, of the materials falling within division 58",893
8935,"Articles of electric lighting, of the materials falling within division 58",893
8939,Miscellaneous articles of the materials falling within division 58,893
89391,"Polyvinyl chloride in the form of plates, tiles or strip of the types used for flooring",893.9
89392,"Copolymers of vinyl chloride and vinyl acetate in the form of plates, tiles, or strip of the types used for flooring",893.9
89393,"Roller blinds, venetian blinds and similar articles, and parts thereof, of the materials falling within division 58",893.9
89394,"Office or school supplies, of the materials falling within division 58",893.9
89399,"Other articles, n.e.s. of the materials falling within division 58",893.9
8941,"Baby carriages and parts thereof, n.e.s.",894
8942,"Children's toys, indoor games, etc.",894
8946,Non,894
8947,"Other sporting goods and fairground amusements, etc",894
89421,"Wheeled toys designed to be ridden by children (e.g., toy bicyeles and tricycles and pedal motor cars); dolls' prams and dolls' push chairs",894.2
89422,Dolls,894.2
89423,"Toys, n.e.s.; working models of a kind used for recreational purposes",894.2
89424,"Equipment for parlour, table and fumfalr games for adults or children (including billiard tables and pintables and table",894.2
89425,"Carnival articles; entertainment articles (e.g., conjuring tricks and novelty jokes); Christmas tree decorations and similar articles for Christmas festivities (e.g., artificial Christmas trees, Christmas stockings, imitation yule logs, Nativity scenes and figures therefor)",894.2
89461,"Firearms, n.e.s. (including very light pistols, pistols and revolvers for firing blank ammunition only, line",894.6
89462,"Other arms (including air, spring and similar pistols, rifles and guns)",894.6
89463,"Sporting, hunting and target",894.6
89471,Fish,894.7
89472,"Appliances, apparatus, accessories and requisites for gymnastics or athletics, or for sports and outdoor games (other than articles falling within heading 894.24 )",894.7
89473,"Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres",894.7
8951,"Office and stationary supplies, of base metal",895
8952,"Pens, pencils and, fountain pens",895
8959,Other office and stationary supplies,895
89511,"Filing cabinets, racks, sorting boxes, paper trays, paper rests and similar office equipment, of base metal (other than office furniture falling within heading 821.9)",895.1
89512,Fittings for loose,895.1
89521,"Fountain pens, stylograph pens and pencils (including ball point pens and pencils ) and other pens, pen",895.2
89522,Pen nibs and nib points,895.2
89523,"Pencils (other than pencils of heading 895.21), pencil leads, slate pencils, crayons and pastels, drawing charcoals and writing and drawing chalks; tailors' and billiards chalks",895.2
89591,"Writing ink, excluding printing ink",895.9
89593,"Date, sealing or numbering stamps, and the like (including devices for printing or embossing labels), designed for operating in the hand; hand",895.9
89594,"Typewriter and similar ribbons, whether or not on spools; ink",895.9
89595,Sealing wax (including bottle,895.9
